mcline1.bin
    1.00000
11
3
Type of resistivity data (1=resistance,0=resistivity)
0
754
2
0
4     57.000      0.000     58.000      0.000     61.000      0.000     60.000      0.000     59.21000 
4     58.000      0.000     59.000      0.000     62.000      0.000     61.000      0.000     55.92000 
4     59.000      0.000     60.000      0.000     63.000      0.000     62.000      0.000     67.15000 
4     60.000      0.000     61.000      0.000     64.000      0.000     63.000      0.000     72.96000 
4     61.000      0.000     62.000      0.000     65.000      0.000     64.000      0.000     71.10000 
4     62.000      0.000     63.000      0.000     66.000      0.000     65.000      0.000     84.27000 
4     63.000      0.000     64.000      0.000     67.000      0.000     66.000      0.000     98.00000 
4     64.000      0.000     65.000      0.000     68.000      0.000     67.000      0.000     90.22000 
4     65.000      0.000     66.000      0.000     69.000      0.000     68.000      0.000    106.24000 
4     66.000      0.000     67.000      0.000     70.000      0.000     69.000      0.000    104.00000 
4     67.000      0.000     68.000      0.000     71.000      0.000     70.000      0.000     98.32000 
4     68.000      0.000     69.000      0.000     72.000      0.000     71.000      0.000    104.87000 
4     69.000      0.000     70.000      0.000     73.000      0.000     72.000      0.000     85.90000 
4     70.000      0.000     71.000      0.000     74.000      0.000     73.000      0.000     81.99000 
4     71.000      0.000     72.000      0.000     75.000      0.000     74.000      0.000     74.47000 
4     72.000      0.000     73.000      0.000     76.000      0.000     75.000      0.000     82.13000 
4     73.000      0.000     74.000      0.000     77.000      0.000     76.000      0.000     86.75000 
4     74.000      0.000     75.000      0.000     78.000      0.000     77.000      0.000     88.74000 
4     75.000      0.000     76.000      0.000     79.000      0.000     78.000      0.000    100.21000 
4     76.000      0.000     77.000      0.000     80.000      0.000     79.000      0.000    117.30000 
4     77.000      0.000     78.000      0.000     81.000      0.000     80.000      0.000    118.15000 
4     78.000      0.000     79.000      0.000     82.000      0.000     81.000      0.000    115.90000 
4     79.000      0.000     80.000      0.000     83.000      0.000     82.000      0.000    113.22000 
4     80.000      0.000     81.000      0.000     84.000      0.000     83.000      0.000    115.33000 
4     81.000      0.000     82.000      0.000     85.000      0.000     84.000      0.000    108.21000 
4     82.000      0.000     83.000      0.000     86.000      0.000     85.000      0.000     99.66000 
4     83.000      0.000     84.000      0.000     87.000      0.000     86.000      0.000    100.04000 
4     84.000      0.000     85.000      0.000     88.000      0.000     87.000      0.000    110.47000 
4     85.000      0.000     86.000      0.000     89.000      0.000     88.000      0.000    133.96001 
4     86.000      0.000     87.000      0.000     90.000      0.000     89.000      0.000    142.41000 
4     87.000      0.000     88.000      0.000     91.000      0.000     90.000      0.000    129.09000 
4     88.000      0.000     89.000      0.000     92.000      0.000     91.000      0.000    127.27000 
4     89.000      0.000     90.000      0.000     93.000      0.000     92.000      0.000    136.62000 
4     90.000      0.000     91.000      0.000     94.000      0.000     93.000      0.000    134.50000 
4     91.000      0.000     92.000      0.000     95.000      0.000     94.000      0.000    137.73000 
4      0.000      0.000      1.000      0.000      5.000      0.000      4.000      0.000     62.99000 
4      1.000      0.000      2.000      0.000      6.000      0.000      5.000      0.000     57.78000 
4      2.000      0.000      3.000      0.000      7.000      0.000      6.000      0.000     48.93000 
4      3.000      0.000      4.000      0.000      8.000      0.000      7.000      0.000     53.46000 
4      4.000      0.000      5.000      0.000      9.000      0.000      8.000      0.000     58.31000 
4      5.000      0.000      6.000      0.000     10.000      0.000      9.000      0.000     61.56000 
4      6.000      0.000      7.000      0.000     11.000      0.000     10.000      0.000     47.83000 
4      7.000      0.000      8.000      0.000     12.000      0.000     11.000      0.000     48.87000 
4      8.000      0.000      9.000      0.000     13.000      0.000     12.000      0.000     45.34000 
4      9.000      0.000     10.000      0.000     14.000      0.000     13.000      0.000     50.53000 
4     10.000      0.000     11.000      0.000     15.000      0.000     14.000      0.000     48.83000 
4     11.000      0.000     12.000      0.000     16.000      0.000     15.000      0.000     47.97000 
4     12.000      0.000     13.000      0.000     17.000      0.000     16.000      0.000     48.62000 
4     13.000      0.000     14.000      0.000     18.000      0.000     17.000      0.000     48.57000 
4     14.000      0.000     15.000      0.000     19.000      0.000     18.000      0.000     49.79000 
4     15.000      0.000     16.000      0.000     20.000      0.000     19.000      0.000     50.32000 
4     16.000      0.000     17.000      0.000     21.000      0.000     20.000      0.000     49.84000 
4     17.000      0.000     18.000      0.000     22.000      0.000     21.000      0.000     40.30000 
4     18.000      0.000     19.000      0.000     23.000      0.000     22.000      0.000     42.76000 
4     19.000      0.000     20.000      0.000     24.000      0.000     23.000      0.000     36.64000 
4     20.000      0.000     21.000      0.000     25.000      0.000     24.000      0.000     35.11000 
4     21.000      0.000     22.000      0.000     26.000      0.000     25.000      0.000     29.30000 
4     22.000      0.000     23.000      0.000     27.000      0.000     26.000      0.000     27.96000 
4     24.000      0.000     25.000      0.000     29.000      0.000     28.000      0.000     24.35000 
4     25.000      0.000     26.000      0.000     30.000      0.000     29.000      0.000     20.28000 
4     26.000      0.000     27.000      0.000     31.000      0.000     30.000      0.000     20.52000 
4     27.000      0.000     28.000      0.000     32.000      0.000     31.000      0.000     19.60000 
4     28.000      0.000     29.000      0.000     33.000      0.000     32.000      0.000     19.61000 
4     29.000      0.000     30.000      0.000     34.000      0.000     33.000      0.000     18.01000 
4     30.000      0.000     31.000      0.000     35.000      0.000     34.000      0.000     18.76000 
4     31.000      0.000     32.000      0.000     36.000      0.000     35.000      0.000     18.33000 
4     32.000      0.000     33.000      0.000     37.000      0.000     36.000      0.000     19.36000 
4     33.000      0.000     34.000      0.000     38.000      0.000     37.000      0.000     18.58000 
4     34.000      0.000     35.000      0.000     39.000      0.000     38.000      0.000     20.82000 
4     35.000      0.000     36.000      0.000     40.000      0.000     39.000      0.000     18.75000 
4     36.000      0.000     37.000      0.000     41.000      0.000     40.000      0.000     19.01000 
4     37.000      0.000     38.000      0.000     42.000      0.000     41.000      0.000     17.30000 
4     38.000      0.000     39.000      0.000     43.000      0.000     42.000      0.000     20.94000 
4     39.000      0.000     40.000      0.000     44.000      0.000     43.000      0.000     19.98000 
4     40.000      0.000     41.000      0.000     45.000      0.000     44.000      0.000     24.00000 
4     41.000      0.000     42.000      0.000     46.000      0.000     45.000      0.000     29.76000 
4     42.000      0.000     43.000      0.000     47.000      0.000     46.000      0.000     32.88000 
4     43.000      0.000     44.000      0.000     48.000      0.000     47.000      0.000     31.49000 
4     44.000      0.000     45.000      0.000     49.000      0.000     48.000      0.000     42.24000 
4     45.000      0.000     46.000      0.000     50.000      0.000     49.000      0.000     47.28000 
4     46.000      0.000     47.000      0.000     51.000      0.000     50.000      0.000     42.15000 
4     47.000      0.000     48.000      0.000     52.000      0.000     51.000      0.000     41.49000 
4     48.000      0.000     49.000      0.000     53.000      0.000     52.000      0.000     46.29000 
4     49.000      0.000     50.000      0.000     54.000      0.000     53.000      0.000     46.77000 
4     50.000      0.000     51.000      0.000     55.000      0.000     54.000      0.000     44.40000 
4     51.000      0.000     52.000      0.000     56.000      0.000     55.000      0.000     44.80000 
4     52.000      0.000     53.000      0.000     57.000      0.000     56.000      0.000     44.33000 
4     53.000      0.000     54.000      0.000     58.000      0.000     57.000      0.000     41.17000 
4     54.000      0.000     55.000      0.000     59.000      0.000     58.000      0.000     40.58000 
4     55.000      0.000     56.000      0.000     60.000      0.000     59.000      0.000     46.62000 
4     56.000      0.000     57.000      0.000     61.000      0.000     60.000      0.000     45.39000 
4     57.000      0.000     58.000      0.000     62.000      0.000     61.000      0.000     44.65000 
4     58.000      0.000     59.000      0.000     63.000      0.000     62.000      0.000     52.87000 
4     59.000      0.000     60.000      0.000     64.000      0.000     63.000      0.000     61.91000 
4     60.000      0.000     61.000      0.000     65.000      0.000     64.000      0.000     57.83000 
4     61.000      0.000     62.000      0.000     66.000      0.000     65.000      0.000     67.12000 
4     62.000      0.000     63.000      0.000     67.000      0.000     66.000      0.000     75.97000 
4     63.000      0.000     64.000      0.000     68.000      0.000     67.000      0.000     83.15000 
4     64.000      0.000     65.000      0.000     69.000      0.000     68.000      0.000     86.57000 
4     65.000      0.000     66.000      0.000     70.000      0.000     69.000      0.000     80.22000 
4     66.000      0.000     67.000      0.000     71.000      0.000     70.000      0.000     86.18000 
4     67.000      0.000     68.000      0.000     72.000      0.000     71.000      0.000     84.87000 
4     68.000      0.000     69.000      0.000     73.000      0.000     72.000      0.000     84.55000 
4     69.000      0.000     70.000      0.000     74.000      0.000     73.000      0.000     75.45000 
4     70.000      0.000     71.000      0.000     75.000      0.000     74.000      0.000     76.74000 
4     71.000      0.000     72.000      0.000     76.000      0.000     75.000      0.000     85.65000 
4     72.000      0.000     73.000      0.000     77.000      0.000     76.000      0.000     82.91000 
4     73.000      0.000     74.000      0.000     78.000      0.000     77.000      0.000     83.29000 
4     74.000      0.000     75.000      0.000     79.000      0.000     78.000      0.000     83.75000 
4     75.000      0.000     76.000      0.000     80.000      0.000     79.000      0.000    102.08000 
4     76.000      0.000     77.000      0.000     81.000      0.000     80.000      0.000    109.74000 
4     77.000      0.000     78.000      0.000     82.000      0.000     81.000      0.000    103.27000 
4     78.000      0.000     79.000      0.000     83.000      0.000     82.000      0.000     97.36000 
4     79.000      0.000     80.000      0.000     84.000      0.000     83.000      0.000    105.93000 
4     80.000      0.000     81.000      0.000     85.000      0.000     84.000      0.000    105.43000 
4     81.000      0.000     82.000      0.000     86.000      0.000     85.000      0.000    105.40000 
4     82.000      0.000     83.000      0.000     87.000      0.000     86.000      0.000     96.54000 
4     83.000      0.000     84.000      0.000     88.000      0.000     87.000      0.000     99.87000 
4     84.000      0.000     85.000      0.000     89.000      0.000     88.000      0.000    112.44000 
4     85.000      0.000     86.000      0.000     90.000      0.000     89.000      0.000    135.53000 
4     86.000      0.000     87.000      0.000     91.000      0.000     90.000      0.000    109.50000 
4     87.000      0.000     88.000      0.000     92.000      0.000     91.000      0.000    101.02000 
4     88.000      0.000     89.000      0.000     93.000      0.000     92.000      0.000     99.32000 
4     89.000      0.000     90.000      0.000     94.000      0.000     93.000      0.000    115.36000 
4     90.000      0.000     91.000      0.000     95.000      0.000     94.000      0.000    113.20000 
4      0.000      0.000      1.000      0.000      6.000      0.000      5.000      0.000     49.28000 
